   400.00 998.29119271094817 
   401.00 998.44645730952834 
   402.00 998.59027046622657 
   403.00 998.72314410142280 
   404.00 998.84560108355845 
   405.00 998.95817056402711 
   406.00 999.06138354163875 
   407.00 999.15576869015558 
   408.00 999.24184847490869 
   409.00 999.32013557719301 
   410.00 999.39014934934858 
   411.00 999.45410787032176 
   412.00 999.51232487981395 
   413.00 999.56380673404124 
   414.00 999.60976259196775 
   415.00 999.65057161305253 
   416.00 999.68658526792888 
   417.00 999.71812570329337 
   418.01 999.74548430677987 
   419.01 999.76892044310193 
   420.01 999.78866033270447 
   421.01 999.80489604484183 
   422.01 999.81778457835935 
   423.01 999.82744700546016 
   424.01 999.83396765633267 
   425.01 999.83739332565585 
   426.01 999.83824426315311 
   427.01 999.83536826050818 
   428.01 999.82932257565074 
   429.01 999.81999274986003 
   430.01 999.80722328760203 
   431.01 999.79081674495706 
   432.01 999.77053284061446 
   433.01 999.74608760696242 
   434.01 999.71715260433018 
   435.01 999.68335422687028 
   436.01 999.64427313379474 
   437.01 999.59944384462074 
   438.01 999.54835454163276 
   439.01 999.49044712682871 
   440.01 999.42511758408011 
   441.01 999.35171669999204 
   442.01 999.26955119887668 
   443.01 999.17788534825786 
   444.01 999.07594309127433 
   445.01 998.96291076116199 
   446.01 998.83794043055491 
   447.01 998.70015394458187 
   448.01 998.54864768157108 
   449.01 998.38249807855800 
   450.01 998.20076795070042 
   451.01 998.00251362412564 
   452.01 997.78679289070271 
   453.01 997.55267378080089 
   454.02 997.29966897135785 
   455.02 997.02596499350989 
   456.02 996.73124281566720 
   457.02 996.41131273478447 
   458.02 996.07146416696321 
   459.02 995.70826601618330 
   460.02 995.32112923788577 
   461.02 994.90956328704226 
   462.02 994.47318847737927 
   463.02 994.01174811473061 
   464.02 993.52512021048256 
   465.02 993.01332856906640 
   466.02 992.47655303394788 
   467.02 991.91513866998821 
   468.02 991.32960365681470 
   469.02 990.72064566829010 
   470.02 990.08914651764383 
   471.02 989.43617485658820 
   472.02 988.76298672998644 
   473.02 988.07102380549247 
   474.02 987.36190912009499 
   475.02 986.63744021260845 
   476.02 985.89957954272643 
   477.02 985.15044213303531 
   478.02 984.39228041003491 
   479.02 983.62746626327123 
   480.02 982.85847038761392 
   481.02 982.08783902185280 
   482.02 981.31816824643147 
   483.02 980.55207605345072 
   484.02 979.79217245221969 
   485.02 979.04102792265780 
   486.02 978.30114057582250 
   487.02 977.57490242476581 
   488.02 976.86456520884997 
   489.02 976.17220624960828 
   490.03 975.49969484532539 
   491.03 974.84865973386684 
   492.03 974.22045816814023 
   493.03 973.61614715524081 
   494.03 973.03645740825664 
   495.03 972.48177054845257 
   496.03 971.95210007482501 
   497.03 971.44707658768209 
   498.03 970.96593771299365 
   499.03 970.50752312496411 
   500.03 970.07027500598576 
   501.03 969.65224421637765 
   502.03 969.25110237182832 
   503.03 968.86415994512572 
   504.03 968.48839042161853 
   505.03 968.12046044610156 
   506.03 967.75676580378877 
   507.03 967.39347298114615 
   508.03 967.02656595516487 
   509.03 966.65189776375064 
   510.03 966.26524631694781 
   511.03 965.86237382038814 
   512.03 965.43908910032133 
   513.03 964.99131281442112 
   514.03 964.51489712639363 
   515.03 964.00661154409067 
   516.03 963.46290530370266 
   517.03 962.88079602607468 
   518.03 962.25773455854073 
   519.03 961.59166278516250 
   520.03 960.88106694194096 
   521.03 960.12502550539614 
   522.03 959.32325077347934 
   523.03 958.47612332438348 
   524.03 957.58471862091392 
   525.03 956.65082512481854 
   526.04 955.67695339570855 
   527.04 954.66633577147593 
   528.04 953.62291635974134 
   529.04 952.55133121082849 
   530.04 951.45687868989683 
   531.04 950.34548021673459 
   532.04 949.22363169380071 
   533.04 948.09834609370057 
   534.04 946.97708782370478 
   535.04 945.86769962440735 
   536.04 944.77832288951276 
   537.04 943.71728905889483 
   538.04 942.69311789390395 
   539.04 941.71429943530063 
   540.04 940.78927828433359 
   541.04 939.92633897785834 
   542.04 939.13351091290986 
   543.04 938.41847524477078 
   544.04 937.78847507911962 
   545.04 937.25023023756830 
   546.04 936.80985781263871 
   547.04 936.47279964397296 
   548.04 936.24375774375983 
   549.04 936.12663857781399 
   550.04 936.12450697169243 
   551.04 936.23955026121303 
   552.04 936.47305314656705 
   553.04 936.82538354192377 
   554.04 937.29598954118569 
   555.04 937.88340744860250 
   556.04 938.58528065354676 
   557.04 939.39838896504602 
   558.04 940.31738722086448 
   559.04 941.33975500841802 
   560.04 942.45888832349635 
   561.04 943.66858023085899 
   562.05 944.96203777861217 
   563.05 946.33195788571015 
   564.05 947.77060740774721 
   565.05 949.26990619011201 
   566.05 950.82151190420018 
   567.05 952.41690546971540 
   568.05 954.04747589336978 
   569.05 955.70460340037459 
   570.05 957.37973979846311 
   571.05 959.06448509302197 
   572.05 960.75065946415987 
   573.05 962.43036981999160 
   574.05 964.09607025267087 
   575.05 965.74061584234880 
   576.05 967.35730937680785 
   577.05 968.93994067863491 
   578.05 970.48281835513160 
   579.05 971.98079390658972 
   580.05 973.42927824408275 
   581.05 974.82425077681387 
   582.05 976.16226132979216 
   583.05 977.44042524394558 
   584.05 978.65641209173020 
   585.05 979.80842851115790 
   586.05 980.89519571948972 
   587.05 981.91592231443940 
   588.05 982.87027300562613 
   589.05 983.75874018017328 
   590.05 984.58090389764595 
   591.05 985.33807710270162 
   592.05 986.03137588128322 
   593.05 986.66217899427988 
   594.05 987.23208620310004 
   595.05 987.74287712119144 
   596.05 988.19647115258044 
   597.05 988.59488903548288 
   598.06 988.94021646166709 
   599.06 989.23537883545453 
   600.06 989.48072129118384 
   601.06 989.67932415645896 
   602.06 989.83321925281848 
   603.06 989.94436618888574 
   604.06 990.01463519548088 
   605.06 990.04579382284373 
   606.06 990.03949752383687 
   607.06 989.99728409248723 
   608.06 989.92057187444880 
   609.06 989.81066161530839 
   610.06 989.66874176449039 
   611.06 989.49589700718343 
   612.06 989.29311975459495 
   613.06 989.06132428427964 
   614.06 988.80136318766813 
   615.06 988.51404575159484 
   616.06 988.20015787496664 
   617.06 987.86048310107469 
   618.06 987.49582433078365 
   619.06 987.10702577223606 
   620.06 986.69499467908065 
   621.06 986.26072243179021 
   622.06 985.80530452554910 
   623.06 985.32995904355516 
   624.06 984.83604321640348 
   625.06 984.32506769640509 
   626.06 983.79870821004636 
   627.06 983.25881429200456 
   628.06 982.70741484976713 
   629.06 982.14672035841272 
   630.06 981.57912153983034 
   631.06 981.00518806790706 
   632.06 980.43118403887229 
   633.06 979.85836201762072 
   634.07 979.28972835525155 
   635.07 978.72840573178371 
   636.07 978.17761046733654 
   637.07 977.64062691680772 
   638.07 977.12077927270821 
   639.07 976.62140114934311 
   640.07 976.14580336413178 
   641.07 975.69724036763762 
   642.07 975.27887580206561 
   643.07 974.89374768795096 
