   400.00 991.65887836419893 
   401.00 992.07751778463819 
   402.00 992.48452411392907 
   403.00 992.87879590905288 
   404.00 993.25938888782161 
   405.00 993.62551568801257 
   406.00 993.97654391990329 
   407.00 994.31199263287226 
   408.00 994.63152733166442 
   409.00 994.93495368987089 
   410.00 995.22268035268155 
   411.00 995.49373957696537 
   412.00 995.74888595755954 
   413.00 995.98839960457587 
   414.00 996.21265593306725 
   415.00 996.42211488582473 
   416.00 996.61730999187489 
   417.00 996.79883740450464 
   418.01 996.96734505304278 
   419.01 997.12352203177988 
   420.01 997.26808833756104 
   421.01 997.40178505502502 
   422.01 997.52536507542106 
   423.01 997.63958442167097 
   424.01 997.74519423905531 
   425.01 997.84293349781308 
   426.01 997.93352244121525 
   427.01 998.01765680046606 
   428.01 998.09600278624100 
   429.01 998.16919285588858 
   430.01 998.23782224539912 
   431.01 998.29809894462812 
   432.01 998.35821739973403 
   433.01 998.41509224798938 
   434.01 998.46910464210487 
   435.01 998.52058336733364 
   436.01 998.56980392976720 
   437.01 998.61698794648464 
   438.01 998.66230276273598 
   439.01 998.70586121934218 
   440.01 998.74772149256091 
   441.01 998.78788692879232 
   442.01 998.82630579769443 
   443.01 998.86287088954737 
   444.01 998.89741888605136 
   445.01 998.92972943819257 
   446.01 998.95952389035438 
   447.01 998.98646359652685 
   448.01 999.01014778227295 
   449.01 999.03011091506619 
   450.01 999.04516087242507 
   451.01 999.05585642262361 
   452.01 999.06097802668978 
   453.01 999.05975746843603 
   454.02 999.05133945419402 
   455.02 999.03477568798371 
   456.02 999.00901851162200 
   457.02 998.97291418142970 
   458.02 998.92519587134916 
   459.02 998.86447651100309 
   460.02 998.78924158631878 
   461.02 998.69784204955056 
   462.02 998.58848750456082 
   463.02 998.45923985174534 
   464.02 998.30800759460271 
   465.02 998.13254102625660 
   466.02 997.93042852875010 
   467.02 997.69909423017066 
   468.02 997.43632888213585 
   469.02 997.13806215894760 
   470.02 996.80188177735499 
   471.02 996.42456423159649 
   472.02 996.00274001021342 
   473.02 995.53290472145920 
   474.02 995.01143334319909 
   475.02 994.43459779291754 
   476.02 993.79869268503273 
   477.02 993.09962105081627 
   478.02 992.33361504006564 
   479.02 991.49678069113099 
   480.02 990.58526303815290 
   481.02 989.59528548592880 
   482.02 988.52319263908737 
   483.02 987.36549635520146 
   484.02 986.11892471563067 
   485.02 984.78047352995009 
   486.02 983.34745991118939 
   487.02 981.81757738128908 
   488.02 980.18895189087425 
   489.02 978.46019806639401 
   490.03 976.63047493273825 
   491.03 974.69954030247823 
   492.03 972.66780297573973 
   493.03 970.53637185919388 
   494.03 968.30710109042309 
   495.03 965.98263024647463 
   496.03 963.56641872407829 
   497.03 961.06277340476038 
   498.03 958.47686876168279 
   499.03 955.81475862681691 
   500.03 953.08337891699205 
   501.03 950.29054071502651 
   502.03 947.44491321666419 
   503.03 944.55599618410702 
   504.03 941.63408169084346 
   505.03 938.69020509806103 
   506.03 935.73608536770689 
   507.03 932.78405498835662 
   508.03 929.84697996433283 
   509.03 926.93817049264555 
   510.03 924.07128312276495 
   511.03 921.26021535746634 
   512.03 918.51899380541329 
   513.03 915.86165713435003 
   514.03 913.30213519450854 
   515.03 910.85412578213175 
   516.03 908.53097059027061 
   517.03 906.34553194607008 
   518.03 904.31007195897098 
   519.03 902.43613570149057 
   520.03 900.73444001302437 
   521.03 899.21476945754728 
   522.03 897.88588087889593 
   523.03 896.75541788388978 
   524.03 895.82983644580406 
   525.03 895.11438915596477 
   526.04 894.61288106042059 
   527.04 894.32794156495879 
   528.04 894.26078656449965 
   529.04 894.41126880973297 
   530.04 894.77788522008859 
   531.04 895.35779840345242 
   532.04 896.14687198348247 
   533.04 897.13971913414900 
   534.04 898.32976353275194 
   535.04 899.70931177064358 
   536.04 901.26963610823032 
   537.04 903.00106633013831 
   538.04 904.89308934974690 
   539.04 906.93445513108963 
   540.04 909.11328744132368 
   541.04 911.41719791883258 
   542.04 913.83340194032382 
   543.04 916.34883479413475 
   544.04 918.95026671505229 
   545.04 921.62441540642180 
   546.04 924.35805476598489 
   547.04 927.13811864015304 
